Date,Short Name,Bid,Offer,Last,Close,High,Low,Open,Chg. Today,Vol. Today,Num. Trades
2021-03-09,OSH,10.01,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-10,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-11,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-12,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-15,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-16,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-17,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-18,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-19,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-22,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-23,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-24,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,750,6
2021-03-25,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-26,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-29,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-30,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,1317,5
2021-03-31,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,499,1
2021-04-01,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-06,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-07,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-08,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-09,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-12,OSH,10.02,0,10.02,10.02,10.03,7,10.02,0,1023,2
2021-04-13,OSH,10.05,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-14,OSH,10.05,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-15,OSH,10.05,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-16,OSH,10.05,0,10.02,10.02,10.03,7,10.02,0,0,0
2021-04-19,OSH,10.05,0,10.05,10.05,10.03,7,10.02,0.03,600,1
2021-04-20,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,0,0
2021-04-21,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,617,1
2021-04-22,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,0,0
2021-04-23,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,0,0
2021-04-26,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,0,0
2021-04-27,OSH,10.05,0,10.05,10.05,10.05,7,10.05,0,0,0
2021-04-28,OSH,10.05,0,10.5,10.5,10.05,7,10.05,0.45,208,1
2021-04-29,OSH,10.05,0,10.5,10.5,10.5,7,10.5,0,0,0
2021-04-30,OSH,10.05,0,10.5,10.5,10.5,7,10.5,0,1676,7
2021-05-03,OSH,10.05,0,10.5,10.5,10.5,7,10.5,0,0,0
2021-05-04,OSH,10.05,0,10.5,10.5,10.5,7,10.5,0,0,0
2021-05-05,OSH,10.05,0,10.5,10.5,10.5,7,10.5,0,0,0
2021-05-06,OSH,10.05,0,10.5,10.5,10.51,7,10.5,0,0,0
2021-05-07,OSH,10.05,0,10.5,10.5,10.51,7,10.5,0,0,0
2021-05-10,OSH,10.05,0,10.5,10.5,10.51,7,10.5,0,0,0
2021-05-11,OSH,10.05,0,10.5,10.5,10.51,7,10.5,0,480,3
2021-05-12,OSH,10.05,0,10.5,10.5,10.51,7,10.5,0,0,0
